order_id,order_timestamp,party_size,order_total,item_count
100581,2025-01-11 12:21:00,3,20.37,3
100582,2025-01-11 12:21:00,3,48.83,5
100583,2025-01-11 12:42:00,2,39.31,3
100584,2025-01-11 12:55:00,6,45.83,6
100585,2025-01-11 12:46:00,3,31.91,3
100586,2025-01-11 12:43:00,1,28.33,3
100587,2025-01-11 12:00:00,2,13.5,2
100588,2025-01-11 12:02:00,3,43.97,5
100589,2025-01-11 19:21:00,2,48.99,4
100590,2025-01-11 19:41:00,2,27.48,2
100591,2025-01-11 19:37:00,1,21.99,2
100592,2025-01-11 19:10:00,2,9.56,3
100593,2025-01-11 19:19:00,3,56.72,5
100594,2025-01-11 19:10:00,3,7.71,3
100595,2025-01-11 19:15:00,2,35.12,4
100596,2025-01-11 19:23:00,1,29.34,3
100597,2025-01-11 19:25:00,4,34.28,5
100598,2025-01-11 19:42:00,1,15.48,1
100599,2025-01-11 19:09:00,3,25.96,3
100600,2025-01-11 19:19:00,2,9.75,2
100601,2025-01-11 19:32:00,2,27.41,3
100602,2025-01-11 19:06:00,1,10.84,1
100603,2025-01-11 19:46:00,4,49.15,6
100604,2025-01-11 19:41:00,5,53.25,5
100605,2025-01-11 19:16:00,1,7.71,3
100606,2025-01-11 19:11:00,3,51.5,5
100607,2025-01-11 19:43:00,4,44.43,6
100608,2025-01-11 19:30:00,3,58.08,5
100609,2025-01-11 19:31:00,2,14.45,2
100610,2025-01-11 19:29:00,6,76.65,6
100611,2025-01-11 19:10:00,5,57.18,7
100612,2025-01-11 19:51:00,2,29.97,4
100613,2025-01-11 19:49:00,5,37.12,5
100614,2025-01-11 19:22:00,4,45.3,4
100615,2025-01-11 19:34:00,2,33.28,3
100616,2025-01-11 19:41:00,4,29.55,4
100617,2025-01-11 19:20:00,2,36.93,3
100618,2025-01-11 19:16:00,5,53.31,5
100619,2025-01-11 19:48:00,1,29.57,3
100620,2025-01-11 19:21:00,3,20.85,3
100621,2025-01-11 19:49:00,3,47.65,5
100622,2025-01-11 19:21:00,3,24.36,3
100623,2025-01-11 19:20:00,3,56.26,4
100624,2025-01-11 19:11:00,6,84.97,7
100625,2025-01-11 19:00:00,1,27.44,3
100626,2025-01-11 19:32:00,3,54.31,4
100627,2025-01-11 19:28:00,1,10.42,1
100628,2025-01-11 19:38:00,2,19.47,2
100629,2025-01-11 19:55:00,2,40.71,4
100630,2025-01-11 19:58:00,2,20.7,3
100631,2025-01-11 19:31:00,2,21.78,2
100632,2025-01-11 19:48:00,5,48.57,5
100633,2025-01-11 19:05:00,2,42.89,3
100634,2025-01-11 19:52:00,3,44.47,4
100635,2025-01-11 19:28:00,2,10.42,2
100636,2025-01-11 19:33:00,2,29.34,3
100637,2025-01-11 19:20:00,1,11.68,1
100638,2025-01-11 19:56:00,3,37.96,5
100639,2025-01-11 19:13:00,3,33.73,4
100640,2025-01-11 19:50:00,1,26.05,3
100641,2025-01-11 19:58:00,2,17.63,2
100642,2025-01-11 19:07:00,2,35.74,2
100643,2025-01-11 19:33:00,2,17.7,2
100644,2025-01-11 19:38:00,3,49.98,4
100645,2025-01-12 12:13:00,4,23.16,4
100646,2025-01-12 12:00:00,4,37.39,4
100647,2025-01-12 12:23:00,5,25.91,5
100648,2025-01-12 12:27:00,2,18.64,3
100649,2025-01-12 12:02:00,3,37.39,4
100650,2025-01-12 12:12:00,3,41.13,4
100651,2025-01-12 12:58:00,4,45.58,4
100652,2025-01-12 12:21:00,3,17.81,3
100653,2025-01-12 12:18:00,2,46.81,4
100654,2025-01-12 12:23:00,2,26.09,2
100655,2025-01-12 19:57:00,4,39.66,6
100656,2025-01-12 19:58:00,1,6.48,1
100657,2025-01-12 19:55:00,4,58.53,6
100658,2025-01-12 19:28:00,3,20.85,3
100659,2025-01-12 19:19:00,1,17.66,2
100660,2025-01-12 19:38:00,2,6.37,2
100661,2025-01-12 19:29:00,4,41.75,4
100662,2025-01-12 19:15:00,4,72.03,6
100663,2025-01-12 19:39:00,2,35.31,4
100664,2025-01-12 19:25:00,2,23.0,2
100665,2025-01-12 19:02:00,4,17.19,4
100666,2025-01-12 19:27:00,2,17.66,2
100667,2025-01-12 19:03:00,5,56.6,5
100668,2025-01-12 19:02:00,2,42.95,4
100669,2025-01-12 19:04:00,2,13.6,2
100670,2025-01-12 19:57:00,3,22.09,5
100671,2025-01-12 19:43:00,1,6.46,1
100672,2025-01-12 19:28:00,2,16.88,2
100673,2025-01-12 19:48:00,4,43.64,5
100674,2025-01-12 19:58:00,4,70.96,6
100675,2025-01-12 19:07:00,4,48.45,4
100676,2025-01-12 19:05:00,3,17.66,3
100677,2025-01-12 19:55:00,3,31.27,5
100678,2025-01-13 12:56:00,3,67.13,5
100679,2025-01-13 12:37:00,3,35.09,4
100680,2025-01-13 12:12:00,3,32.11,4
100681,2025-01-13 12:17:00,2,17.11,2
100682,2025-01-13 12:14:00,5,49.54,5
100683,2025-01-13 12:57:00,3,45.65,4
100684,2025-01-13 12:16:00,5,50.0,6
100685,2025-01-13 12:46:00,5,37.04,5
100686,2025-01-13 12:27:00,2,36.04,4
100687,2025-01-13 12:50:00,4,19.9,4
100688,2025-01-13 12:47:00,5,93.4,7
100689,2025-01-13 12:18:00,2,18.3,2
100690,2025-01-13 12:22:00,4,64.25,6
100691,2025-01-13 12:07:00,2,14.45,2
100692,2025-01-13 12:15:00,2,30.62,3
100693,2025-01-13 12:30:00,1,12.78,2
100694,2025-01-13 12:51:00,2,33.16,4
100695,2025-01-13 19:13:00,2,6.37,2
100696,2025-01-13 19:49:00,3,48.54,4
100697,2025-01-13 19:26:00,3,27.65,5
100698,2025-01-13 19:50:00,4,34.45,4
100699,2025-01-13 19:36:00,1,45.06,3
100700,2025-01-13 19:24:00,3,28.66,3
100701,2025-01-13 19:29:00,5,41.44,6
100702,2025-01-13 19:39:00,2,26.42,2
100703,2025-01-13 19:21:00,1,30.75,2
100704,2025-01-13 19:32:00,1,6.37,2
100705,2025-01-13 19:34:00,1,14.48,1
100706,2025-01-13 19:55:00,2,33.47,4
100707,2025-01-13 19:29:00,2,20.05,4
100708,2025-01-13 19:09:00,1,40.72,3
100709,2025-01-13 19:53:00,2,12.42,2
100710,2025-01-13 19:29:00,3,60.45,5
100711,2025-01-13 19:44:00,1,17.66,2
100712,2025-01-13 19:48:00,2,33.33,4
100713,2025-01-13 19:51:00,4,77.28,6
100714,2025-01-13 19:18:00,2,55.22,4
100715,2025-01-13 19:39:00,5,57.19,7
100716,2025-01-13 19:02:00,4,45.84,4
100717,2025-01-13 19:20:00,3,37.6,4
100718,2025-01-13 19:29:00,4,51.19,6
100719,2025-01-13 19:30:00,4,73.95,6
100720,2025-01-13 19:10:00,3,10.75,3
100721,2025-01-13 19:57:00,2,23.83,3
100722,2025-01-13 19:18:00,4,57.8,6
100723,2025-01-13 19:18:00,3,23.25,4
100724,2025-01-13 19:17:00,3,29.29,4
100725,2025-01-13 19:21:00,2,25.75,4
100726,2025-01-13 19:56:00,2,20.35,3
100727,2025-01-13 19:48:00,1,7.04,3
100728,2025-01-13 19:37:00,4,58.84,6
100729,2025-01-13 19:15:00,3,9.99,3
100730,2025-01-13 19:28:00,2,33.19,3
100731,2025-01-13 19:41:00,2,26.13,2
100732,2025-01-13 19:13:00,4,25.64,4
100733,2025-01-13 19:09:00,5,35.37,6
100734,2025-01-13 19:50:00,6,54.92,8
100735,2025-01-14 12:56:00,5,71.19,7
100736,2025-01-14 12:22:00,2,20.98,3
100737,2025-01-14 12:51:00,2,43.82,4
100738,2025-01-14 12:20:00,2,42.96,4
100739,2025-01-14 12:41:00,3,32.46,4
100740,2025-01-14 12:09:00,3,22.08,3
100741,2025-01-14 12:40:00,2,17.7,2
100742,2025-01-14 12:06:00,4,62.12,6
100743,2025-01-14 12:13:00,4,38.88,5
100744,2025-01-14 12:11:00,5,32.99,5
100745,2025-01-14 12:56:00,4,29.33,4
100746,2025-01-14 12:59:00,4,33.78,4
100747,2025-01-14 12:40:00,1,3.19,2
100748,2025-01-14 12:48:00,3,35.36,5
100749,2025-01-14 12:39:00,5,57.01,7
100750,2025-01-14 12:56:00,2,12.59,2
100751,2025-01-14 12:28:00,4,42.49,6
100752,2025-01-14 12:35:00,4,43.23,5
100753,2025-01-14 12:30:00,2,26.13,2
100754,2025-01-14 19:16:00,2,42.06,4
100755,2025-01-14 19:06:00,3,35.58,4
100756,2025-01-14 19:38:00,2,47.96,3
100757,2025-01-14 19:14:00,4,48.4,4
100758,2025-01-14 19:29:00,2,22.18,3
100759,2025-01-14 19:01:00,2,24.89,2
100760,2025-01-14 19:38:00,5,78.23,6
100761,2025-01-14 19:53:00,5,66.85,6
100762,2025-01-14 19:26:00,3,47.18,5
100763,2025-01-14 19:13:00,2,39.45,3
100764,2025-01-14 19:22:00,5,81.34,7
100765,2025-01-14 19:43:00,4,52.58,4
100766,2025-01-14 19:59:00,3,42.6,3
100767,2025-01-14 19:10:00,2,39.13,3
100768,2025-01-14 19:59:00,2,38.69,4
100769,2025-01-14 19:30:00,8,99.39,10
100770,2025-01-14 19:37:00,2,13.12,3
100771,2025-01-14 19:49:00,3,29.07,3
100772,2025-01-14 19:06:00,1,33.71,3
100773,2025-01-14 19:35:00,2,22.24,4
100774,2025-01-14 19:05:00,2,23.32,3
100775,2025-01-14 19:39:00,1,0.0,2
100776,2025-01-14 19:57:00,4,52.21,6
100777,2025-01-14 19:11:00,3,35.01,3
100778,2025-01-14 19:38:00,2,29.45,4
100779,2025-01-14 19:45:00,5,49.15,5
100780,2025-01-14 19:06:00,2,45.53,4
100781,2025-01-14 19:32:00,6,88.51,7
100782,2025-01-14 19:06:00,2,12.23,3
100783,2025-01-14 19:57:00,1,27.12,2
100784,2025-01-14 19:10:00,2,17.66,2
100785,2025-01-14 19:37:00,2,44.52,3
100786,2025-01-14 19:45:00,4,29.58,4
100787,2025-01-14 19:04:00,3,62.36,5
100788,2025-01-14 19:08:00,2,55.21,4
100789,2025-01-14 19:24:00,2,13.6,2
100790,2025-01-14 19:24:00,3,52.36,5
100791,2025-01-14 19:39:00,4,62.17,4
100792,2025-01-14 19:07:00,3,32.25,3
100793,2025-01-14 19:27:00,2,25.9,3
100794,2025-01-14 19:02:00,4,65.41,6
100795,2025-01-14 19:50:00,3,38.2,5
100796,2025-01-14 19:05:00,2,33.05,4
100797,2025-01-14 19:45:00,3,40.32,4
100798,2025-01-14 19:51:00,4,34.82,5
100799,2025-01-15 12:48:00,2,18.67,2
100800,2025-01-15 12:24:00,4,13.18,4
100801,2025-01-15 12:58:00,2,57.23,4
100802,2025-01-15 12:37:00,1,10.84,3
100803,2025-01-15 12:20:00,4,43.0,6
100804,2025-01-15 12:31:00,3,30.84,3
100805,2025-01-15 12:40:00,2,29.5,3
100806,2025-01-15 12:24:00,2,10.82,3
100807,2025-01-15 12:17:00,2,11.68,2
100808,2025-01-15 12:47:00,3,28.72,3
100809,2025-01-15 12:21:00,2,14.48,2
100810,2025-01-15 12:40:00,2,45.65,4
100811,2025-01-15 12:56:00,3,52.98,5
100812,2025-01-15 12:53:00,2,36.27,3
100813,2025-01-15 12:58:00,3,26.31,3
100814,2025-01-15 12:07:00,1,11.68,1
100815,2025-01-15 12:30:00,4,61.54,5
100816,2025-01-15 12:41:00,1,19.46,2
100817,2025-01-15 12:11:00,2,32.22,3
100818,2025-01-15 12:16:00,4,41.67,5
100819,2025-01-15 12:16:00,3,16.12,4
100820,2025-01-15 12:53:00,3,39.34,3
100821,2025-01-15 12:41:00,1,10.23,2
100822,2025-01-15 12:52:00,4,54.71,6
100823,2025-01-15 12:02:00,3,36.62,5
100824,2025-01-15 19:34:00,2,31.23,4
100825,2025-01-15 19:43:00,2,25.27,4
100826,2025-01-15 19:56:00,2,6.37,2
100827,2025-01-15 19:34:00,2,27.04,2
100828,2025-01-15 19:17:00,2,15.6,2
100829,2025-01-15 19:46:00,5,61.07,6
100830,2025-01-15 19:09:00,2,28.97,2
100831,2025-01-15 19:54:00,2,30.61,4
100832,2025-01-15 19:01:00,3,28.05,3
100833,2025-01-15 19:42:00,4,55.54,5
100834,2025-01-15 19:48:00,4,39.58,4
100835,2025-01-15 19:32:00,2,14.62,2
100836,2025-01-15 19:52:00,3,36.75,3
100837,2025-01-15 19:06:00,2,16.13,3
100838,2025-01-15 19:29:00,3,41.59,3
100839,2025-01-15 19:22:00,5,75.78,7
100840,2025-01-15 19:04:00,4,22.64,5
100841,2025-01-15 19:45:00,5,60.84,6
100842,2025-01-15 19:09:00,5,82.83,7
100843,2025-01-15 19:22:00,2,10.23,2
100844,2025-01-15 19:28:00,5,26.67,5
100845,2025-01-15 19:38:00,2,28.15,3
100846,2025-01-15 19:34:00,2,27.07,2
100847,2025-01-15 19:45:00,2,29.57,3
100848,2025-01-15 19:19:00,2,17.17,2
100849,2025-01-15 19:38:00,2,26.15,3
100850,2025-01-15 19:04:00,5,19.97,5
100851,2025-01-15 19:29:00,5,62.75,6
100852,2025-01-15 19:25:00,4,26.51,4
100853,2025-01-15 19:34:00,3,27.89,4
100854,2025-01-15 19:00:00,2,28.97,2
100855,2025-01-15 19:13:00,1,35.19,3
100856,2025-01-15 19:58:00,2,29.96,3
100857,2025-01-15 19:02:00,5,49.51,5
100858,2025-01-15 19:08:00,3,51.77,5
100859,2025-01-15 19:54:00,1,3.19,1
100860,2025-01-15 19:59:00,2,15.35,2
100861,2025-01-15 19:50:00,1,6.8,1
100862,2025-01-15 19:46:00,4,60.13,6
100863,2025-01-15 19:04:00,2,23.96,3
100864,2025-01-15 19:22:00,4,41.23,6
100865,2025-01-15 19:43:00,1,15.77,2
100866,2025-01-15 19:01:00,4,68.28,6
100867,2025-01-15 19:47:00,4,55.91,5
100868,2025-01-15 19:22:00,2,42.43,4
100869,2025-01-15 19:19:00,3,40.66,5
100870,2025-01-15 19:38:00,4,58.8,6
100871,2025-01-15 19:50:00,2,13.6,3
100872,2025-01-15 19:00:00,2,26.4,2
100873,2025-01-15 19:52:00,4,47.33,5
100874,2025-01-15 19:33:00,2,31.02,4
100875,2025-01-15 19:37:00,3,39.51,4
100876,2025-01-15 19:29:00,1,17.66,2
100877,2025-01-15 19:32:00,2,35.29,4
100878,2025-01-15 19:50:00,4,35.65,5
100879,2025-01-15 19:57:00,1,10.42,1
100880,2025-01-15 19:56:00,5,50.84,6
100881,2025-01-15 19:04:00,3,49.51,5
100882,2025-01-15 19:08:00,4,31.55,4
100883,2025-01-15 19:21:00,3,42.39,3
100884,2025-01-16 12:30:00,3,28.53,3
100885,2025-01-16 12:31:00,2,38.96,4
100886,2025-01-16 12:57:00,2,13.3,2
100887,2025-01-16 12:15:00,2,58.97,4
100888,2025-01-16 12:20:00,3,36.44,4
100889,2025-01-16 12:21:00,5,50.07,5
100890,2025-01-16 12:44:00,2,27.06,2
100891,2025-01-16 12:04:00,6,63.28,8
100892,2025-01-16 12:11:00,4,26.92,4
100893,2025-01-16 12:38:00,4,42.99,5
100894,2025-01-16 12:45:00,2,35.68,3
100895,2025-01-16 12:41:00,2,27.04,2
100896,2025-01-16 12:54:00,3,28.12,4
100897,2025-01-16 12:19:00,5,29.34,5
100898,2025-01-16 12:18:00,2,10.58,2
100899,2025-01-16 12:37:00,2,48.4,4
100900,2025-01-16 12:38:00,2,56.74,4
100901,2025-01-16 12:34:00,2,25.93,4
100902,2025-01-16 12:11:00,5,53.5,5
100903,2025-01-16 12:42:00,2,15.09,2
100904,2025-01-16 12:29:00,2,26.38,2
100905,2025-01-16 12:37:00,3,49.4,4
100906,2025-01-16 12:52:00,2,30.27,3
100907,2025-01-16 12:40:00,4,38.34,6
100908,2025-01-16 12:57:00,3,64.43,5
100909,2025-01-16 12:51:00,2,19.46,2
100910,2025-01-16 19:38:00,2,29.57,3
100911,2025-01-16 19:25:00,2,13.6,2
100912,2025-01-16 19:45:00,6,78.41,6
100913,2025-01-16 19:18:00,1,1.62,1
100914,2025-01-16 19:03:00,4,46.52,4
100915,2025-01-16 19:10:00,2,42.86,3
100916,2025-01-16 19:48:00,2,12.66,2
100917,2025-01-16 19:20:00,4,41.99,5
100918,2025-01-16 19:48:00,2,17.15,2
100919,2025-01-16 19:26:00,4,77.22,6
100920,2025-01-16 19:50:00,2,40.36,4
100921,2025-01-16 19:38:00,6,81.84,8
100922,2025-01-16 19:22:00,5,76.36,7
100923,2025-01-16 19:09:00,3,31.76,4
100924,2025-01-16 19:50:00,4,64.06,6
100925,2025-01-16 19:28:00,2,25.34,3
100926,2025-01-16 19:16:00,2,19.01,2
100927,2025-01-16 19:07:00,2,55.09,4
100928,2025-01-16 19:32:00,3,49.01,5
100929,2025-01-16 19:24:00,4,40.54,4
100930,2025-01-16 19:10:00,2,15.77,2
100931,2025-01-16 19:47:00,2,36.02,4
100932,2025-01-16 19:43:00,2,7.07,2
100933,2025-01-16 19:22:00,2,13.41,3
100934,2025-01-16 19:04:00,3,36.67,5
100935,2025-01-16 19:54:00,3,22.35,3
100936,2025-01-16 19:34:00,2,22.13,3
100937,2025-01-16 19:01:00,2,31.13,2
100938,2025-01-16 19:55:00,2,32.18,3
100939,2025-01-16 19:01:00,1,3.19,2
100940,2025-01-16 19:42:00,3,47.29,5
100941,2025-01-16 19:33:00,2,22.2,3
100942,2025-01-16 19:21:00,2,21.59,4
100943,2025-01-16 19:24:00,2,26.36,4
100944,2025-01-16 19:12:00,3,24.02,3
100945,2025-01-16 19:19:00,4,37.61,4
100946,2025-01-16 19:14:00,3,50.32,5
100947,2025-01-16 19:24:00,3,55.07,5
100948,2025-01-16 19:12:00,2,38.48,4
100949,2025-01-16 19:36:00,2,26.05,2
100950,2025-01-16 19:40:00,4,37.54,5
100951,2025-01-16 19:48:00,2,3.19,2
100952,2025-01-16 19:29:00,2,37.54,4
100953,2025-01-16 19:33:00,1,6.3,1
100954,2025-01-16 19:36:00,3,31.78,4
100955,2025-01-16 19:38:00,3,21.01,3
100956,2025-01-16 19:18:00,2,19.69,4
100957,2025-01-16 19:15:00,1,37.58,3
100958,2025-01-16 19:28:00,5,90.21,6
100959,2025-01-16 19:05:00,2,23.0,2
100960,2025-01-16 19:45:00,2,18.87,4
100961,2025-01-16 19:17:00,5,59.36,6
100962,2025-01-16 19:49:00,2,29.37,2
100963,2025-01-16 19:42:00,5,78.34,7
100964,2025-01-16 19:52:00,4,65.28,6
100965,2025-01-16 19:01:00,2,17.7,2
100966,2025-01-16 19:39:00,2,11.68,2
100967,2025-01-16 19:42:00,4,59.22,4
100968,2025-01-16 19:10:00,5,37.87,6
100969,2025-01-16 19:58:00,4,45.7,5
100970,2025-01-16 19:55:00,2,28.78,4
100971,2025-01-16 19:54:00,3,19.46,5
100972,2025-01-17 12:34:00,2,16.07,2
100973,2025-01-17 12:00:00,2,23.25,2
100974,2025-01-17 12:26:00,2,17.66,2
100975,2025-01-17 12:03:00,2,42.89,4
100976,2025-01-17 12:49:00,2,14.01,2
100977,2025-01-17 12:07:00,2,24.49,3
100978,2025-01-17 12:00:00,1,23.72,2
100979,2025-01-17 12:03:00,2,33.24,3
100980,2025-01-17 12:23:00,6,53.72,8
100981,2025-01-17 12:29:00,3,29.76,3
100982,2025-01-17 12:35:00,2,26.36,3
100983,2025-01-17 12:09:00,2,17.87,2
100984,2025-01-17 12:15:00,2,26.47,2
100985,2025-01-17 12:01:00,4,28.95,4
100986,2025-01-17 12:49:00,4,37.61,5
100987,2025-01-17 12:39:00,2,42.43,4
100988,2025-01-17 12:58:00,1,28.97,2
100989,2025-01-17 12:49:00,2,26.15,3
100990,2025-01-17 12:52:00,4,40.35,4
100991,2025-01-17 12:58:00,2,21.78,3
100992,2025-01-17 12:53:00,2,27.25,3
100993,2025-01-17 12:05:00,3,6.37,3
100994,2025-01-17 12:57:00,2,47.96,4
100995,2025-01-17 12:41:00,2,9.38,4
100996,2025-01-17 12:37:00,2,11.68,2
100997,2025-01-17 12:45:00,1,30.48,3
100998,2025-01-17 12:45:00,2,24.0,3
100999,2025-01-17 12:08:00,2,50.18,4
101000,2025-01-17 12:38:00,4,36.45,4
101001,2025-01-17 12:24:00,4,39.73,6
101002,2025-01-17 19:40:00,3,54.27,5
101003,2025-01-17 19:09:00,2,38.74,4
101004,2025-01-17 19:55:00,2,23.35,2
101005,2025-01-17 19:15:00,2,14.86,2
101006,2025-01-17 19:30:00,4,33.19,4
101007,2025-01-17 19:10:00,3,59.16,4
101008,2025-01-17 19:05:00,4,69.39,6
101009,2025-01-17 19:52:00,6,71.98,6
101010,2025-01-17 19:21:00,8,90.97,8
101011,2025-01-17 19:37:00,3,46.7,4
101012,2025-01-17 19:10:00,5,53.28,6
101013,2025-01-17 19:48:00,2,18.64,2
101014,2025-01-17 19:53:00,2,29.43,3
101015,2025-01-17 19:53:00,3,29.37,4
101016,2025-01-17 19:01:00,2,34.1,4
101017,2025-01-17 19:51:00,2,19.97,3
101018,2025-01-17 19:48:00,6,69.39,7
101019,2025-01-17 19:50:00,1,10.84,3
101020,2025-01-17 19:05:00,2,28.33,2
101021,2025-01-17 19:14:00,3,53.06,5
101022,2025-01-17 19:29:00,6,74.49,8
101023,2025-01-17 19:54:00,3,33.94,3
101024,2025-01-17 19:27:00,2,36.38,4
101025,2025-01-17 19:42:00,4,44.69,6
101026,2025-01-17 19:31:00,2,18.3,3
101027,2025-01-17 19:05:00,2,19.34,4
101028,2025-01-17 19:09:00,4,30.33,6
101029,2025-01-17 19:00:00,4,78.79,6
101030,2025-01-17 19:51:00,6,32.72,6
101031,2025-01-17 19:18:00,2,46.56,4
101032,2025-01-17 19:40:00,2,21.72,4
101033,2025-01-17 19:24:00,5,44.01,5
101034,2025-01-17 19:06:00,2,28.95,3
101035,2025-01-17 19:05:00,4,56.35,5
101036,2025-01-17 19:44:00,2,36.23,3
101037,2025-01-17 19:11:00,5,73.79,6
101038,2025-01-17 19:22:00,3,50.16,5
101039,2025-01-17 19:08:00,4,54.99,6
101040,2025-01-17 19:15:00,5,45.65,5
101041,2025-01-17 19:42:00,3,25.17,3
101042,2025-01-17 19:30:00,5,48.34,5
101043,2025-01-17 19:25:00,1,16.27,1
101044,2025-01-17 19:29:00,2,24.1,3
101045,2025-01-17 19:10:00,3,55.43,5
101046,2025-01-17 19:19:00,2,27.07,4
101047,2025-01-17 19:03:00,2,24.18,4
101048,2025-01-17 19:50:00,2,15.6,2
101049,2025-01-17 19:12:00,2,27.17,3
101050,2025-01-17 19:30:00,3,32.57,4
101051,2025-01-17 19:40:00,5,66.91,6
101052,2025-01-17 19:03:00,4,51.05,5
101053,2025-01-17 19:22:00,4,58.92,6
101054,2025-01-17 19:55:00,3,30.28,4
101055,2025-01-17 19:56:00,2,26.59,3
101056,2025-01-17 19:33:00,2,4.27,2
101057,2025-01-17 19:05:00,1,38.91,3
101058,2025-01-17 19:26:00,2,27.21,3
101059,2025-01-17 19:04:00,2,6.97,2
101060,2025-01-17 19:30:00,6,55.95,7
101061,2025-01-17 19:58:00,2,10.23,2
101062,2025-01-17 19:38:00,3,44.86,4
101063,2025-01-17 19:15:00,4,27.25,5
101064,2025-01-17 19:57:00,2,43.4,3
101065,2025-01-17 19:51:00,3,42.57,4
101066,2025-01-17 19:58:00,5,49.54,6
101067,2025-01-17 19:36:00,4,45.93,4
101068,2025-01-17 19:28:00,4,41.14,6
101069,2025-01-17 19:34:00,2,17.7,2
101070,2025-01-17 19:59:00,1,24.1,3
101071,2025-01-17 19:06:00,3,20.85,3
101072,2025-01-17 19:05:00,4,39.31,4
101073,2025-01-18 12:36:00,4,37.34,4
101074,2025-01-18 12:53:00,2,26.3,3
101075,2025-01-18 12:46:00,6,44.68,6
101076,2025-01-18 12:13:00,4,42.55,4
101077,2025-01-18 12:25:00,2,8.3,2
101078,2025-01-18 12:37:00,4,34.0,4
101079,2025-01-18 12:41:00,1,16.27,1
101080,2025-01-18 12:21:00,8,70.34,8
101081,2025-01-18 12:02:00,3,20.82,4
101082,2025-01-18 12:12:00,2,39.3,4
101083,2025-01-18 12:45:00,2,46.95,3
101084,2025-01-18 12:32:00,3,33.54,4
101085,2025-01-18 12:14:00,2,7.71,3
101086,2025-01-18 12:34:00,2,24.68,3
101087,2025-01-18 12:00:00,5,56.38,7
101088,2025-01-18 12:48:00,5,43.05,6
101089,2025-01-18 12:19:00,2,16.65,2
101090,2025-01-18 12:10:00,5,43.54,5
101091,2025-01-18 12:31:00,3,31.27,4
101092,2025-01-18 12:52:00,2,28.04,4
101093,2025-01-18 12:50:00,1,30.05,3
101094,2025-01-18 12:16:00,1,27.39,2
101095,2025-01-18 19:02:00,6,86.43,8
101096,2025-01-18 19:15:00,3,57.03,4
101097,2025-01-18 19:20:00,5,61.24,6
101098,2025-01-18 19:45:00,3,57.8,5
101099,2025-01-18 19:03:00,4,33.19,5
101100,2025-01-18 19:46:00,1,29.48,2
101101,2025-01-18 19:48:00,3,24.29,3
101102,2025-01-18 19:58:00,4,50.86,6
101103,2025-01-18 19:49:00,2,31.9,4
101104,2025-01-18 19:44:00,4,57.58,4
101105,2025-01-18 19:08:00,4,42.25,6
101106,2025-01-18 19:31:00,2,40.95,4
101107,2025-01-18 19:05:00,2,27.41,2
101108,2025-01-18 19:20:00,6,26.38,6
101109,2025-01-18 19:12:00,2,27.11,3
101110,2025-01-18 19:12:00,2,23.0,2
101111,2025-01-18 19:29:00,2,32.12,3
101112,2025-01-18 19:17:00,1,3.78,1
101113,2025-01-18 19:14:00,2,45.64,4
101114,2025-01-18 19:58:00,3,64.41,5
101115,2025-01-18 19:49:00,4,34.32,4
101116,2025-01-18 19:34:00,3,38.55,5
101117,2025-01-18 19:16:00,3,48.68,5
101118,2025-01-18 19:54:00,3,41.5,5
101119,2025-01-18 19:10:00,2,6.97,2
101120,2025-01-18 19:04:00,5,50.27,7
101121,2025-01-18 19:19:00,4,28.47,5
101122,2025-01-18 19:56:00,4,61.9,6
101123,2025-01-18 19:52:00,4,56.3,6
101124,2025-01-18 19:41:00,2,41.37,4
101125,2025-01-18 19:02:00,4,27.48,4
101126,2025-01-18 19:37:00,5,50.97,6
101127,2025-01-18 19:01:00,3,48.59,4
101128,2025-01-18 19:44:00,4,32.93,5
101129,2025-01-18 19:20:00,1,27.07,3
101130,2025-01-18 19:57:00,2,16.27,2
101131,2025-01-18 19:07:00,3,26.69,3
101132,2025-01-18 19:12:00,4,48.29,5
101133,2025-01-18 19:48:00,2,28.12,3
101134,2025-01-18 19:17:00,5,53.56,7
101135,2025-01-18 19:33:00,2,34.36,3
101136,2025-01-18 19:16:00,5,77.0,7
101137,2025-01-18 19:11:00,6,68.07,7
101138,2025-01-18 19:24:00,2,10.42,2
101139,2025-01-18 19:53:00,2,31.36,3
101140,2025-01-18 19:10:00,2,35.3,2
101141,2025-01-18 19:05:00,6,54.03,8
101142,2025-01-18 19:49:00,2,34.72,4
101143,2025-01-18 19:28:00,2,16.91,2
101144,2025-01-18 19:06:00,4,26.73,5
101145,2025-01-18 19:25:00,5,39.2,5
101146,2025-01-19 12:58:00,2,24.67,4
101147,2025-01-19 12:32:00,3,30.72,3
101148,2025-01-19 12:33:00,2,14.01,3
101149,2025-01-19 12:41:00,6,59.23,8
101150,2025-01-19 12:36:00,3,24.89,3
101151,2025-01-19 12:59:00,2,28.78,3
101152,2025-01-19 19:43:00,2,14.86,2
101153,2025-01-19 19:44:00,1,3.19,1
101154,2025-01-19 19:55:00,4,48.41,4
101155,2025-01-19 19:04:00,2,40.46,3
101156,2025-01-19 19:04:00,2,30.79,2
101157,2025-01-19 19:35:00,2,52.84,4
101158,2025-01-19 19:36:00,3,18.05,4
101159,2025-01-19 19:25:00,1,16.27,1
101160,2025-01-19 19:12:00,3,39.44,4
101161,2025-01-19 19:24:00,2,17.66,3
101162,2025-01-19 19:34:00,5,31.37,5
