wait_time_id,log_timestamp,party_size,quoted_wait_minutes,actual_wait_minutes,seated_timestamp,day_of_week,hour_of_day,current_party_count,current_table_occupancy_pct,wait_type
283,2024-10-04 19:00:00,3,32,23,2024-10-04 19:23:00,4,19,26,86.88,walk_in
284,2024-10-04 19:47:00,1,44,51,2024-10-04 20:38:00,4,19,26,87.87,walk_in
285,2024-10-04 19:33:00,2,34,27,2024-10-04 20:00:00,4,19,26,87.23,walk_in
286,2024-10-04 19:23:00,1,39,34,2024-10-04 19:57:00,4,19,28,94.63,walk_in
287,2024-10-04 19:41:00,1,42,47,2024-10-04 20:28:00,4,19,29,99.78,walk_in
288,2024-10-04 19:36:00,4,38,37,2024-10-04 20:13:00,4,19,30,100.0,walk_in
289,2024-10-04 19:30:00,2,28,22,2024-10-04 19:52:00,4,19,27,90.77,walk_in
290,2024-10-04 19:58:00,3,40,30,2024-10-04 20:28:00,4,19,27,91.91,walk_in
291,2024-10-04 19:15:00,2,28,31,2024-10-04 19:46:00,4,19,26,89.83,walk_in
292,2024-10-04 19:57:00,3,41,47,2024-10-04 20:44:00,4,19,26,89.02,walk_in
293,2024-10-04 19:34:00,2,42,32,2024-10-04 20:06:00,4,19,30,100.0,walk_in
294,2024-10-04 19:46:00,5,40,40,2024-10-04 20:26:00,4,19,30,100.0,walk_in
295,2024-10-04 19:59:00,2,39,41,2024-10-04 20:40:00,4,19,27,92.11,walk_in
296,2024-10-04 20:33:00,1,37,50,2024-10-04 21:23:00,4,20,26,88.39,walk_in
297,2024-10-04 20:47:00,5,42,55,2024-10-04 21:42:00,4,20,27,91.16,walk_in
298,2024-10-04 20:28:00,2,25,32,2024-10-04 21:00:00,4,20,26,89.78,walk_in
299,2024-10-04 20:54:00,3,34,37,2024-10-04 21:31:00,4,20,30,100.0,walk_in
300,2024-10-04 20:23:00,2,27,28,2024-10-04 20:51:00,4,20,29,96.76,walk_in
301,2024-10-04 20:09:00,3,31,37,2024-10-04 20:46:00,4,20,26,89.92,walk_in
302,2024-10-04 20:33:00,3,27,37,2024-10-04 21:10:00,4,20,28,95.52,walk_in
303,2024-10-04 20:44:00,2,26,29,2024-10-04 21:13:00,4,20,30,100.0,walk_in
304,2024-10-04 20:35:00,1,36,44,2024-10-04 21:19:00,4,20,26,89.47,walk_in
305,2024-10-04 20:23:00,4,26,22,2024-10-04 20:45:00,4,20,27,90.99,walk_in
306,2024-10-04 20:01:00,1,33,42,2024-10-04 20:43:00,4,20,30,100.0,walk_in
307,2024-10-04 20:01:00,1,41,47,2024-10-04 20:48:00,4,20,26,88.78,walk_in
308,2024-10-04 20:16:00,2,29,29,2024-10-04 20:45:00,4,20,28,93.88,walk_in
309,2024-10-04 20:26:00,3,38,48,2024-10-04 21:14:00,4,20,26,87.76,walk_in
310,2024-10-04 21:13:00,4,18,17,2024-10-04 21:30:00,4,21,17,59.78,walk_in
311,2024-10-04 21:29:00,2,13,19,2024-10-04 21:48:00,4,21,13,45.14,walk_in
312,2024-10-04 21:01:00,2,21,18,2024-10-04 21:19:00,4,21,15,52.29,walk_in
313,2024-10-04 22:53:00,3,14,10,2024-10-04 23:03:00,4,22,12,41.69,walk_in
314,2024-10-04 22:28:00,2,14,19,2024-10-04 22:47:00,4,22,12,41.29,walk_in
315,2024-10-05 10:52:00,4,19,25,2024-10-05 11:17:00,5,10,20,67.28,walk_in
316,2024-10-05 10:36:00,4,18,18,2024-10-05 10:54:00,5,10,19,63.77,walk_in
317,2024-10-05 10:44:00,3,26,20,2024-10-05 11:04:00,5,10,17,59.53,walk_in
318,2024-10-05 10:28:00,4,27,25,2024-10-05 10:53:00,5,10,18,62.52,walk_in
319,2024-10-05 11:28:00,2,40,47,2024-10-05 12:15:00,5,11,25,83.63,walk_in
320,2024-10-05 11:18:00,2,31,37,2024-10-05 11:55:00,5,11,23,78.1,walk_in
321,2024-10-05 11:44:00,1,21,25,2024-10-05 12:09:00,5,11,21,71.37,walk_in
322,2024-10-05 11:28:00,3,44,40,2024-10-05 12:08:00,5,11,26,86.84,walk_in
323,2024-10-05 11:50:00,1,31,43,2024-10-05 12:33:00,5,11,26,88.44,walk_in
324,2024-10-05 11:52:00,2,32,37,2024-10-05 12:29:00,5,11,23,77.66,walk_in
325,2024-10-05 11:10:00,1,42,54,2024-10-05 12:04:00,5,11,26,88.58,walk_in
326,2024-10-05 11:22:00,2,24,29,2024-10-05 11:51:00,5,11,21,70.27,walk_in
327,2024-10-05 11:46:00,4,40,53,2024-10-05 12:39:00,5,11,23,78.57,walk_in
328,2024-10-05 12:12:00,3,42,36,2024-10-05 12:48:00,5,12,23,77.26,walk_in
329,2024-10-05 12:05:00,2,25,29,2024-10-05 12:34:00,5,12,23,79.84,walk_in
330,2024-10-05 12:00:00,1,26,18,2024-10-05 12:18:00,5,12,23,79.3,walk_in
331,2024-10-05 12:46:00,1,28,36,2024-10-05 13:22:00,5,12,24,83.04,walk_in
332,2024-10-05 12:27:00,1,40,43,2024-10-05 13:10:00,5,12,25,84.71,walk_in
333,2024-10-05 12:08:00,2,29,30,2024-10-05 12:38:00,5,12,20,69.8,walk_in
334,2024-10-05 12:26:00,2,15,11,2024-10-05 12:37:00,5,12,22,74.15,walk_in
335,2024-10-05 12:32:00,5,36,32,2024-10-05 13:04:00,5,12,25,83.46,walk_in
336,2024-10-05 12:07:00,2,27,25,2024-10-05 12:32:00,5,12,22,73.43,walk_in
337,2024-10-05 13:51:00,1,18,14,2024-10-05 14:05:00,5,13,22,74.63,walk_in
338,2024-10-05 13:57:00,2,34,28,2024-10-05 14:25:00,5,13,26,88.55,walk_in
339,2024-10-05 13:49:00,5,25,20,2024-10-05 14:09:00,5,13,21,72.58,walk_in
340,2024-10-05 13:29:00,3,17,13,2024-10-05 13:42:00,5,13,21,72.17,walk_in
341,2024-10-05 13:19:00,1,32,45,2024-10-05 14:04:00,5,13,23,79.18,walk_in
342,2024-10-05 13:32:00,1,16,12,2024-10-05 13:44:00,5,13,21,72.75,walk_in
343,2024-10-05 13:54:00,2,41,51,2024-10-05 14:45:00,5,13,22,75.59,walk_in
344,2024-10-05 13:29:00,7,28,41,2024-10-05 14:10:00,5,13,24,80.83,walk_in
345,2024-10-05 13:58:00,2,44,62,2024-10-05 15:00:00,5,13,24,81.62,walk_in
346,2024-10-05 14:35:00,2,22,23,2024-10-05 14:58:00,5,14,20,66.84,walk_in
347,2024-10-05 14:11:00,2,18,26,2024-10-05 14:37:00,5,14,19,64.51,walk_in
348,2024-10-05 14:50:00,2,22,21,2024-10-05 15:11:00,5,14,17,58.84,walk_in
349,2024-10-05 14:55:00,5,15,12,2024-10-05 15:07:00,5,14,16,56.14,walk_in
350,2024-10-05 15:50:00,3,18,21,2024-10-05 16:11:00,5,15,20,68.02,walk_in
351,2024-10-05 15:53:00,4,27,23,2024-10-05 16:16:00,5,15,15,50.81,walk_in
352,2024-10-05 15:01:00,4,7,9,2024-10-05 15:10:00,5,15,14,48.92,walk_in
353,2024-10-05 15:44:00,8,15,14,2024-10-05 15:58:00,5,15,17,59.84,walk_in
354,2024-10-05 16:06:00,5,5,7,2024-10-05 16:13:00,5,16,14,49.54,walk_in
355,2024-10-05 17:53:00,2,44,64,2024-10-05 18:57:00,5,17,27,91.52,walk_in
356,2024-10-05 17:30:00,2,36,36,2024-10-05 18:06:00,5,17,24,82.53,walk_in
357,2024-10-05 17:16:00,2,42,59,2024-10-05 18:15:00,5,17,26,87.93,walk_in
358,2024-10-05 17:05:00,4,30,24,2024-10-05 17:29:00,5,17,25,84.18,walk_in
359,2024-10-05 17:57:00,1,32,39,2024-10-05 18:36:00,5,17,28,94.37,walk_in
360,2024-10-05 17:24:00,2,37,41,2024-10-05 18:05:00,5,17,30,100.0,walk_in
361,2024-10-05 17:29:00,5,26,22,2024-10-05 17:51:00,5,17,25,83.55,walk_in
362,2024-10-05 17:50:00,4,26,32,2024-10-05 18:22:00,5,17,30,100.0,walk_in
363,2024-10-05 17:59:00,2,29,35,2024-10-05 18:34:00,5,17,30,100.0,walk_in
364,2024-10-05 17:28:00,3,38,55,2024-10-05 18:23:00,5,17,29,99.14,walk_in
365,2024-10-05 17:00:00,5,32,23,2024-10-05 17:23:00,5,17,27,90.04,walk_in
366,2024-10-05 17:24:00,2,29,35,2024-10-05 17:59:00,5,17,24,82.5,walk_in
367,2024-10-05 17:03:00,2,37,30,2024-10-05 17:33:00,5,17,24,82.3,walk_in
368,2024-10-05 18:39:00,1,33,35,2024-10-05 19:14:00,5,18,25,84.02,walk_in
369,2024-10-05 18:07:00,5,35,48,2024-10-05 18:55:00,5,18,29,99.64,walk_in
370,2024-10-05 18:49:00,2,28,26,2024-10-05 19:15:00,5,18,30,100.0,walk_in
371,2024-10-05 18:44:00,2,44,49,2024-10-05 19:33:00,5,18,26,88.42,walk_in
372,2024-10-05 18:30:00,5,32,42,2024-10-05 19:12:00,5,18,26,88.83,walk_in
373,2024-10-05 18:15:00,4,43,33,2024-10-05 18:48:00,5,18,27,91.21,walk_in
374,2024-10-05 18:14:00,2,28,41,2024-10-05 18:55:00,5,18,27,92.26,walk_in
375,2024-10-05 18:26:00,4,37,39,2024-10-05 19:05:00,5,18,29,97.64,walk_in
376,2024-10-05 18:25:00,2,35,36,2024-10-05 19:01:00,5,18,28,94.76,walk_in
377,2024-10-05 18:22:00,2,29,26,2024-10-05 18:48:00,5,18,28,95.57,walk_in
378,2024-10-05 18:17:00,1,32,28,2024-10-05 18:45:00,5,18,30,100.0,walk_in
379,2024-10-05 18:07:00,2,44,31,2024-10-05 18:38:00,5,18,28,93.91,walk_in
380,2024-10-05 18:23:00,4,35,50,2024-10-05 19:13:00,5,18,26,88.27,walk_in
381,2024-10-05 19:58:00,4,35,46,2024-10-05 20:44:00,5,19,28,96.04,walk_in
382,2024-10-05 19:27:00,2,26,21,2024-10-05 19:48:00,5,19,26,88.77,walk_in
383,2024-10-05 19:43:00,5,25,32,2024-10-05 20:15:00,5,19,26,89.8,walk_in
384,2024-10-05 19:48:00,1,28,24,2024-10-05 20:12:00,5,19,27,92.98,walk_in
385,2024-10-05 19:30:00,2,28,25,2024-10-05 19:55:00,5,19,28,94.34,walk_in
386,2024-10-05 19:12:00,4,27,28,2024-10-05 19:40:00,5,19,26,87.78,walk_in
387,2024-10-05 19:01:00,2,37,51,2024-10-05 19:52:00,5,19,28,95.58,walk_in
388,2024-10-05 19:10:00,4,36,25,2024-10-05 19:35:00,5,19,24,82.74,walk_in
389,2024-10-05 19:08:00,1,33,44,2024-10-05 19:52:00,5,19,24,82.59,walk_in
390,2024-10-05 19:55:00,2,32,45,2024-10-05 20:40:00,5,19,27,92.68,walk_in
391,2024-10-05 19:25:00,8,44,54,2024-10-05 20:19:00,5,19,29,99.2,walk_in
392,2024-10-05 19:25:00,3,39,43,2024-10-05 20:08:00,5,19,29,99.59,walk_in
393,2024-10-05 19:39:00,4,38,44,2024-10-05 20:23:00,5,19,29,97.43,walk_in
394,2024-10-05 20:36:00,2,42,35,2024-10-05 21:11:00,5,20,29,97.34,walk_in
395,2024-10-05 20:15:00,1,33,23,2024-10-05 20:38:00,5,20,29,98.66,walk_in
396,2024-10-05 20:49:00,2,43,44,2024-10-05 21:33:00,5,20,26,89.07,walk_in
397,2024-10-05 20:37:00,1,37,32,2024-10-05 21:09:00,5,20,25,85.18,walk_in
398,2024-10-05 20:52:00,3,37,41,2024-10-05 21:33:00,5,20,28,94.68,walk_in
399,2024-10-05 20:03:00,3,38,33,2024-10-05 20:36:00,5,20,29,97.48,walk_in
400,2024-10-05 20:14:00,1,29,21,2024-10-05 20:35:00,5,20,28,95.83,walk_in
401,2024-10-05 20:17:00,5,34,44,2024-10-05 21:01:00,5,20,29,96.88,walk_in
402,2024-10-05 20:06:00,2,26,34,2024-10-05 20:40:00,5,20,27,91.53,walk_in
403,2024-10-05 20:39:00,6,28,41,2024-10-05 21:20:00,5,20,25,83.52,walk_in
404,2024-10-05 20:20:00,2,40,35,2024-10-05 20:55:00,5,20,26,88.11,walk_in
405,2024-10-05 20:19:00,2,26,34,2024-10-05 20:53:00,5,20,25,83.34,walk_in
406,2024-10-05 20:11:00,1,39,46,2024-10-05 20:57:00,5,20,28,93.71,walk_in
407,2024-10-05 21:27:00,1,23,17,2024-10-05 21:44:00,5,21,16,56.56,walk_in
408,2024-10-05 21:08:00,6,17,15,2024-10-05 21:23:00,5,21,17,59.54,walk_in
409,2024-10-05 21:04:00,4,15,21,2024-10-05 21:25:00,5,21,17,59.11,walk_in
410,2024-10-05 22:19:00,6,27,30,2024-10-05 22:49:00,5,22,17,56.88,walk_in
411,2024-10-06 10:21:00,4,18,25,2024-10-06 10:46:00,6,10,17,58.36,walk_in
412,2024-10-06 10:22:00,2,15,13,2024-10-06 10:35:00,6,10,17,59.22,walk_in
413,2024-10-06 10:04:00,3,29,41,2024-10-06 10:45:00,6,10,19,64.4,walk_in
414,2024-10-06 10:20:00,2,15,19,2024-10-06 10:39:00,6,10,15,50.7,walk_in
415,2024-10-06 11:19:00,3,29,30,2024-10-06 11:49:00,6,11,26,87.29,walk_in
416,2024-10-06 11:41:00,1,15,14,2024-10-06 11:55:00,6,11,21,70.32,walk_in
417,2024-10-06 11:12:00,2,42,43,2024-10-06 11:55:00,6,11,23,77.25,walk_in
418,2024-10-06 11:44:00,1,19,27,2024-10-06 12:11:00,6,11,21,73.06,walk_in
419,2024-10-06 11:57:00,3,15,16,2024-10-06 12:13:00,6,11,22,74.83,walk_in
420,2024-10-06 11:25:00,4,25,18,2024-10-06 11:43:00,6,11,21,73.06,walk_in
421,2024-10-06 11:50:00,2,42,48,2024-10-06 12:38:00,6,11,26,87.72,walk_in
422,2024-10-06 11:29:00,2,21,19,2024-10-06 11:48:00,6,11,22,74.95,walk_in
423,2024-10-06 11:07:00,5,41,50,2024-10-06 11:57:00,6,11,24,80.0,walk_in
424,2024-10-06 12:36:00,2,38,29,2024-10-06 13:05:00,6,12,23,79.21,walk_in
425,2024-10-06 12:00:00,2,28,33,2024-10-06 12:33:00,6,12,22,75.28,walk_in
426,2024-10-06 12:00:00,2,29,42,2024-10-06 12:42:00,6,12,21,70.01,walk_in
427,2024-10-06 12:05:00,4,38,31,2024-10-06 12:36:00,6,12,25,86.22,walk_in
428,2024-10-06 12:24:00,1,20,22,2024-10-06 12:46:00,6,12,21,71.83,walk_in
429,2024-10-06 12:04:00,6,30,42,2024-10-06 12:46:00,6,12,22,75.09,walk_in
430,2024-10-06 12:01:00,3,16,18,2024-10-06 12:19:00,6,12,20,69.01,walk_in
431,2024-10-06 12:46:00,3,18,17,2024-10-06 13:03:00,6,12,22,73.74,walk_in
432,2024-10-06 12:19:00,2,37,32,2024-10-06 12:51:00,6,12,24,81.01,walk_in
433,2024-10-06 13:52:00,2,35,39,2024-10-06 14:31:00,6,13,22,76.22,walk_in
434,2024-10-06 13:13:00,1,25,21,2024-10-06 13:34:00,6,13,25,85.77,walk_in
435,2024-10-06 13:14:00,2,26,38,2024-10-06 13:52:00,6,13,24,81.85,walk_in
436,2024-10-06 13:38:00,3,17,24,2024-10-06 14:02:00,6,13,21,70.71,walk_in
437,2024-10-06 13:46:00,4,29,40,2024-10-06 14:26:00,6,13,21,70.72,walk_in
438,2024-10-06 13:07:00,4,35,36,2024-10-06 13:43:00,6,13,23,79.19,walk_in
439,2024-10-06 13:32:00,1,43,31,2024-10-06 14:03:00,6,13,23,76.97,walk_in
440,2024-10-06 13:19:00,6,25,25,2024-10-06 13:44:00,6,13,22,76.0,walk_in
441,2024-10-06 13:04:00,2,44,54,2024-10-06 13:58:00,6,13,23,78.73,walk_in
442,2024-10-06 14:08:00,3,22,16,2024-10-06 14:24:00,6,14,20,66.93,walk_in
443,2024-10-06 14:54:00,5,14,10,2024-10-06 15:04:00,6,14,14,49.51,walk_in
444,2024-10-06 14:42:00,2,28,24,2024-10-06 15:06:00,6,14,16,54.72,walk_in
445,2024-10-06 14:01:00,2,28,26,2024-10-06 14:27:00,6,14,17,59.9,walk_in
446,2024-10-06 15:03:00,7,25,36,2024-10-06 15:39:00,6,15,19,63.53,walk_in
447,2024-10-06 15:10:00,2,26,26,2024-10-06 15:36:00,6,15,20,68.07,walk_in
448,2024-10-06 15:47:00,2,15,13,2024-10-06 16:00:00,6,15,19,64.67,walk_in
449,2024-10-06 15:14:00,4,26,26,2024-10-06 15:40:00,6,15,16,54.38,walk_in
450,2024-10-06 16:26:00,4,6,4,2024-10-06 16:30:00,6,16,12,41.02,walk_in
451,2024-10-06 17:19:00,4,43,38,2024-10-06 17:57:00,6,17,28,95.7,walk_in
452,2024-10-06 17:45:00,1,36,30,2024-10-06 18:15:00,6,17,24,82.59,walk_in
453,2024-10-06 17:38:00,2,33,47,2024-10-06 18:25:00,6,17,26,89.25,walk_in
454,2024-10-06 17:47:00,1,25,18,2024-10-06 18:05:00,6,17,28,94.62,walk_in
455,2024-10-06 17:24:00,2,35,33,2024-10-06 17:57:00,6,17,26,89.33,walk_in
456,2024-10-06 17:37:00,5,25,35,2024-10-06 18:12:00,6,17,26,88.42,walk_in
457,2024-10-06 17:12:00,1,25,19,2024-10-06 17:31:00,6,17,28,95.64,walk_in
458,2024-10-06 17:21:00,2,39,55,2024-10-06 18:16:00,6,17,29,98.29,walk_in
459,2024-10-06 17:22:00,2,44,57,2024-10-06 18:19:00,6,17,27,90.64,walk_in
460,2024-10-06 17:38:00,4,38,35,2024-10-06 18:13:00,6,17,28,93.48,walk_in
461,2024-10-06 17:12:00,1,41,59,2024-10-06 18:11:00,6,17,26,87.58,walk_in
462,2024-10-06 17:42:00,1,38,53,2024-10-06 18:35:00,6,17,29,99.64,walk_in
463,2024-10-06 17:39:00,2,29,35,2024-10-06 18:14:00,6,17,27,91.47,walk_in
464,2024-10-06 18:07:00,4,42,40,2024-10-06 18:47:00,6,18,29,97.08,walk_in
465,2024-10-06 18:39:00,4,28,41,2024-10-06 19:20:00,6,18,28,94.47,walk_in
466,2024-10-06 18:46:00,1,26,31,2024-10-06 19:17:00,6,18,28,95.06,walk_in
467,2024-10-06 18:26:00,2,30,32,2024-10-06 18:58:00,6,18,26,89.06,walk_in
468,2024-10-06 18:11:00,3,40,36,2024-10-06 18:47:00,6,18,24,82.76,walk_in
469,2024-10-06 18:51:00,2,32,32,2024-10-06 19:23:00,6,18,28,96.12,walk_in
470,2024-10-06 18:13:00,4,42,35,2024-10-06 18:48:00,6,18,25,84.13,walk_in
471,2024-10-06 18:20:00,2,26,29,2024-10-06 18:49:00,6,18,25,84.15,walk_in
472,2024-10-06 18:53:00,1,36,52,2024-10-06 19:45:00,6,18,27,91.58,walk_in
473,2024-10-06 18:44:00,3,42,48,2024-10-06 19:32:00,6,18,26,86.88,walk_in
474,2024-10-06 18:33:00,2,31,24,2024-10-06 18:57:00,6,18,29,98.72,walk_in
475,2024-10-06 18:14:00,2,41,46,2024-10-06 19:00:00,6,18,27,90.74,walk_in
476,2024-10-06 18:48:00,4,41,29,2024-10-06 19:17:00,6,18,24,82.7,walk_in
477,2024-10-06 19:02:00,3,26,18,2024-10-06 19:20:00,6,19,30,100.0,walk_in
478,2024-10-06 19:20:00,2,31,41,2024-10-06 20:01:00,6,19,28,93.53,walk_in
479,2024-10-06 19:22:00,2,32,40,2024-10-06 20:02:00,6,19,27,91.42,walk_in
480,2024-10-06 19:33:00,1,31,44,2024-10-06 20:17:00,6,19,29,99.67,walk_in
481,2024-10-06 19:36:00,2,38,33,2024-10-06 20:09:00,6,19,27,92.9,walk_in
482,2024-10-06 19:33:00,5,43,58,2024-10-06 20:31:00,6,19,26,88.49,walk_in
483,2024-10-06 19:21:00,2,26,25,2024-10-06 19:46:00,6,19,27,92.16,walk_in
484,2024-10-06 19:21:00,4,28,27,2024-10-06 19:48:00,6,19,26,89.86,walk_in
485,2024-10-06 19:26:00,3,42,40,2024-10-06 20:06:00,6,19,25,85.03,walk_in
486,2024-10-06 19:51:00,2,29,40,2024-10-06 20:31:00,6,19,25,84.82,walk_in
487,2024-10-06 19:15:00,4,38,49,2024-10-06 20:04:00,6,19,28,96.47,walk_in
488,2024-10-06 19:39:00,4,28,37,2024-10-06 20:16:00,6,19,24,82.08,walk_in
489,2024-10-06 19:31:00,2,36,47,2024-10-06 20:18:00,6,19,26,89.95,walk_in
490,2024-10-06 20:52:00,3,26,29,2024-10-06 21:21:00,6,20,27,91.59,walk_in
491,2024-10-06 20:54:00,3,43,59,2024-10-06 21:53:00,6,20,25,85.49,walk_in
492,2024-10-06 20:41:00,2,37,47,2024-10-06 21:28:00,6,20,26,87.76,walk_in
493,2024-10-06 20:14:00,4,35,33,2024-10-06 20:47:00,6,20,28,94.68,walk_in
494,2024-10-06 20:39:00,2,33,37,2024-10-06 21:16:00,6,20,24,83.05,walk_in
495,2024-10-06 20:19:00,2,32,40,2024-10-06 20:59:00,6,20,25,84.16,walk_in
496,2024-10-06 20:46:00,2,31,38,2024-10-06 21:24:00,6,20,28,94.41,walk_in
497,2024-10-06 20:11:00,7,42,62,2024-10-06 21:13:00,6,20,27,92.03,walk_in
498,2024-10-06 20:36:00,4,32,43,2024-10-06 21:19:00,6,20,25,83.92,walk_in
499,2024-10-06 20:38:00,4,36,35,2024-10-06 21:13:00,6,20,29,99.07,walk_in
500,2024-10-06 20:36:00,4,37,36,2024-10-06 21:12:00,6,20,29,97.32,walk_in
501,2024-10-06 20:58:00,4,27,26,2024-10-06 21:24:00,6,20,26,89.8,walk_in
502,2024-10-06 20:54:00,1,43,30,2024-10-06 21:24:00,6,20,28,96.2,walk_in
503,2024-10-06 21:34:00,3,13,9,2024-10-06 21:43:00,6,21,14,49.28,walk_in
504,2024-10-06 21:31:00,5,18,20,2024-10-06 21:51:00,6,21,17,58.34,walk_in
505,2024-10-06 21:57:00,1,9,11,2024-10-06 22:08:00,6,21,13,44.8,walk_in
506,2024-10-06 22:34:00,5,29,42,2024-10-06 23:16:00,6,22,16,54.66,walk_in
507,2024-10-07 10:01:00,2,21,21,2024-10-07 10:22:00,0,10,18,63.11,walk_in
508,2024-10-07 10:03:00,4,18,20,2024-10-07 10:23:00,0,10,16,55.71,walk_in
509,2024-10-07 10:46:00,1,29,39,2024-10-07 11:25:00,0,10,16,56.21,walk_in
510,2024-10-07 11:14:00,4,28,36,2024-10-07 11:50:00,0,11,18,60.64,walk_in
511,2024-10-07 11:52:00,4,40,58,2024-10-07 12:50:00,0,11,23,77.02,walk_in
512,2024-10-07 11:59:00,6,30,24,2024-10-07 12:23:00,0,11,22,75.86,walk_in
513,2024-10-07 11:33:00,4,31,44,2024-10-07 12:17:00,0,11,22,76.04,walk_in
514,2024-10-07 11:03:00,4,24,24,2024-10-07 11:27:00,0,11,19,65.49,walk_in
515,2024-10-07 11:35:00,2,17,17,2024-10-07 11:52:00,0,11,19,65.27,walk_in
516,2024-10-07 11:42:00,1,22,24,2024-10-07 12:06:00,0,11,22,73.9,walk_in
517,2024-10-07 12:07:00,1,31,31,2024-10-07 12:38:00,0,12,23,78.1,walk_in
518,2024-10-07 12:09:00,2,15,14,2024-10-07 12:23:00,0,12,20,69.87,walk_in
519,2024-10-07 12:53:00,4,43,37,2024-10-07 13:30:00,0,12,23,77.4,walk_in
520,2024-10-07 12:58:00,2,29,42,2024-10-07 13:40:00,0,12,21,70.98,walk_in
521,2024-10-07 12:19:00,4,38,52,2024-10-07 13:11:00,0,12,23,77.52,walk_in
522,2024-10-07 12:29:00,5,28,34,2024-10-07 13:03:00,0,12,22,74.29,walk_in
523,2024-10-07 12:43:00,4,16,16,2024-10-07 12:59:00,0,12,20,69.22,walk_in
524,2024-10-07 13:25:00,5,17,20,2024-10-07 13:45:00,0,13,20,67.54,walk_in
525,2024-10-07 13:43:00,2,28,28,2024-10-07 14:11:00,0,13,19,64.95,walk_in
526,2024-10-07 13:05:00,2,38,55,2024-10-07 14:00:00,0,13,22,75.95,walk_in
527,2024-10-07 13:37:00,5,28,32,2024-10-07 14:09:00,0,13,20,67.45,walk_in
528,2024-10-07 13:34:00,2,17,15,2024-10-07 13:49:00,0,13,20,69.24,walk_in
529,2024-10-07 13:34:00,5,25,33,2024-10-07 14:07:00,0,13,20,67.36,walk_in
530,2024-10-07 13:30:00,3,19,17,2024-10-07 13:47:00,0,13,18,61.55,walk_in
531,2024-10-07 14:01:00,1,9,7,2024-10-07 14:08:00,0,14,14,48.52,walk_in
532,2024-10-07 14:58:00,8,29,32,2024-10-07 15:30:00,0,14,17,57.73,walk_in
533,2024-10-07 14:43:00,5,24,28,2024-10-07 15:11:00,0,14,15,52.32,walk_in
534,2024-10-07 15:07:00,2,7,6,2024-10-07 15:13:00,0,15,13,45.32,walk_in
535,2024-10-07 15:23:00,6,10,13,2024-10-07 15:36:00,0,15,14,48.92,walk_in
536,2024-10-07 15:49:00,2,8,11,2024-10-07 16:00:00,0,15,14,47.72,walk_in
537,2024-10-07 16:48:00,2,28,26,2024-10-07 17:14:00,0,16,15,51.13,walk_in
538,2024-10-07 17:59:00,2,36,26,2024-10-07 18:25:00,0,17,23,76.79,walk_in
539,2024-10-07 17:42:00,2,15,21,2024-10-07 18:03:00,0,17,21,72.16,walk_in
540,2024-10-07 17:10:00,1,37,30,2024-10-07 17:40:00,0,17,22,76.5,walk_in
541,2024-10-07 17:02:00,1,29,42,2024-10-07 17:44:00,0,17,25,85.13,walk_in
542,2024-10-07 17:04:00,1,21,26,2024-10-07 17:30:00,0,17,22,74.78,walk_in
543,2024-10-07 17:58:00,3,24,33,2024-10-07 18:31:00,0,17,21,70.42,walk_in
544,2024-10-07 17:43:00,2,25,19,2024-10-07 18:02:00,0,17,25,84.23,walk_in
545,2024-10-07 17:25:00,4,43,47,2024-10-07 18:12:00,0,17,25,86.32,walk_in
546,2024-10-07 17:32:00,4,15,18,2024-10-07 17:50:00,0,17,21,70.91,walk_in
547,2024-10-07 17:49:00,4,38,30,2024-10-07 18:19:00,0,17,24,82.5,walk_in
548,2024-10-07 18:10:00,1,16,20,2024-10-07 18:30:00,0,18,22,74.99,walk_in
549,2024-10-07 18:41:00,2,35,32,2024-10-07 19:13:00,0,18,25,85.86,walk_in
550,2024-10-07 18:07:00,1,28,22,2024-10-07 18:29:00,0,18,23,77.31,walk_in
551,2024-10-07 18:26:00,3,42,53,2024-10-07 19:19:00,0,18,23,78.71,walk_in
552,2024-10-07 18:56:00,2,25,32,2024-10-07 19:28:00,0,18,22,76.36,walk_in
553,2024-10-07 18:23:00,2,31,42,2024-10-07 19:05:00,0,18,23,78.14,walk_in
554,2024-10-07 18:17:00,4,43,61,2024-10-07 19:18:00,0,18,25,86.1,walk_in
555,2024-10-07 18:28:00,2,25,32,2024-10-07 19:00:00,0,18,26,88.8,walk_in
556,2024-10-07 18:21:00,4,37,29,2024-10-07 18:50:00,0,18,24,83.24,walk_in
557,2024-10-07 18:04:00,4,17,13,2024-10-07 18:17:00,0,18,21,72.11,walk_in
558,2024-10-07 19:22:00,2,29,25,2024-10-07 19:47:00,0,19,25,85.26,walk_in
559,2024-10-07 19:21:00,2,33,30,2024-10-07 19:51:00,0,19,23,78.49,walk_in
560,2024-10-07 19:26:00,2,41,47,2024-10-07 20:13:00,0,19,26,87.6,walk_in
561,2024-10-07 19:11:00,4,28,31,2024-10-07 19:42:00,0,19,24,81.78,walk_in
562,2024-10-07 19:50:00,4,42,49,2024-10-07 20:39:00,0,19,25,85.98,walk_in
563,2024-10-07 19:43:00,3,37,44,2024-10-07 20:27:00,0,19,22,75.3,walk_in
564,2024-10-07 19:58:00,4,36,47,2024-10-07 20:45:00,0,19,26,89.38,walk_in
565,2024-10-07 19:35:00,5,38,36,2024-10-07 20:11:00,0,19,25,84.85,walk_in
566,2024-10-07 19:55:00,1,15,16,2024-10-07 20:11:00,0,19,22,74.88,walk_in
